"","PYPL.Open","PYPL.High","PYPL.Low","PYPL.Close","PYPL.Volume","PYPL.Adjusted"
"2017-09-01",61.9799995422363,62.2299995422363,61.382999420166,61.4599990844727,3440400,61.1331558227539
"2017-09-05",61.2599983215332,61.75,60.5800018310547,61.2700004577637,5501200,60.9441680908203
"2017-09-06",61.7400016784668,61.9900016784668,60.9000015258789,61.2400016784668,5350900,60.9143295288086
"2017-09-07",61.3300018310547,62.1300010681152,61.2799987792969,62,5022700,61.6702842712402
"2017-09-08",61.939998626709,62,61.0999984741211,61.1300010681152,4942600,60.8049125671387
"2017-09-11",61.7299995422363,63.2599983215332,61.6199989318848,62.6399993896484,8266300,62.3068771362305
"2017-09-12",62.9500007629395,63.1199989318848,62.1500015258789,62.560001373291,6276600,62.2273101806641
"2017-09-13",62.4700012207031,62.75,61.5800018310547,62.0400009155273,6380900,61.7100715637207
"2017-09-14",62.0400009155273,62.3699989318848,61.7099990844727,62.2400016784668,5697800,61.909008026123
"2017-09-15",62.2700004577637,62.7999992370605,61.9599990844727,62.5,9940900,62.1676254272461
"2017-09-18",62.6199989318848,63.5299987792969,62.5200004577637,62.9199981689453,7688000,62.5853881835938
"2017-09-19",63.0099983215332,63.9249992370605,62.9599990844727,63.8300018310547,7774000,63.4905548095703
"2017-09-20",63.9900016784668,64.870002746582,63.8300018310547,64.7399978637695,11903600,64.3957138061523
"2017-09-21",64.6699981689453,64.9499969482422,63.9049987792969,64.629997253418,6727300,64.2862930297852
"2017-09-22",64.3300018310547,65.2399978637695,64.1100006103516,65.0800018310547,6743800,64.7339096069336
"2017-09-25",65,65,62.3650016784668,63.5,13156900,63.1623077392578
"2017-09-26",63.7099990844727,63.7620010375977,62.8400001525879,62.939998626709,8551900,62.6052856445312
"2017-09-27",63.4099998474121,63.75,63.1599998474121,63.3300018310547,7380700,62.9932136535645
"2017-09-28",63.6199989318848,64.0550003051758,63.1100006103516,63.9300003051758,4148000,63.5900192260742
"2017-09-29",63.8600006103516,64.1699981689453,63.5,64.0299987792969,6891300,63.6894874572754
"2017-10-02",64.5,65.120002746582,64.0999984741211,64.1800003051758,5163300,63.8386917114258
"2017-10-03",64.5100021362305,64.5100021362305,63.7610015869141,64.2200012207031,5633100,63.8784790039062
"2017-10-04",64.3000030517578,64.3000030517578,63.689998626709,64.0100021362305,4438800,63.6695976257324
"2017-10-05",64.379997253418,66,64.2200012207031,65.8199996948242,7445700,65.4699630737305
"2017-10-06",66,66.4100036621094,65.7900009155273,66.0500030517578,6122000,65.6987533569336
"2017-10-09",66.1999969482422,66.5500030517578,65.9000015258789,66.2300033569336,5517900,65.8777923583984
"2017-10-10",66.5999984741211,66.6699981689453,65.7900009155273,66.0400009155273,5831800,65.6888046264648
"2017-10-11",67.25,68.4199981689453,66.9800033569336,67.7799987792969,12005600,67.419548034668
"2017-10-12",68.0199966430664,68.9800033569336,67.8050003051758,68.8600006103516,8888300,68.4937973022461
"2017-10-13",69.4899978637695,69.6100006103516,68,68.6600036621094,8640700,68.2948684692383
"2017-10-16",69.0400009155273,69.1999969482422,67.2799987792969,67.3099975585938,9581800,66.9520416259766
"2017-10-17",67.6500015258789,67.6699981689453,66.3499984741211,66.6699981689453,10844000,66.3154449462891
"2017-10-18",67.4000015258789,67.5,67,67.2600021362305,7994300,66.9023132324219
"2017-10-19",67.3000030517578,67.4499969482422,66.1600036621094,67.25,14546400,66.8923645019531
"2017-10-20",71.3300018310547,71.7300033569336,69.6900024414062,70.9700012207031,34282800,70.5925827026367
"2017-10-23",71.0199966430664,71.3300018310547,69.5500030517578,69.8000030517578,12232500,69.4288024902344
"2017-10-24",69.7300033569336,70.5650024414062,69.6699981689453,70.2099990844727,12280400,69.8366241455078
"2017-10-25",69.9400024414062,71.4199981689453,69.8499984741211,71.0199966430664,12755800,70.6423110961914
"2017-10-26",71.4599990844727,72.0699996948242,71.0400009155273,71.3399963378906,8015100,70.9606170654297
"2017-10-27",71.7200012207031,71.7900009155273,70.5800018310547,71.0599975585938,9256600,70.6820983886719
"2017-10-30",71.4499969482422,71.5400009155273,70.5299987792969,71.1500015258789,7216000,70.7716293334961
"2017-10-31",71.3399963378906,72.7399978637695,71.1100006103516,72.5599975585938,7555300,72.1741256713867
"2017-11-01",72.7799987792969,72.9899978637695,71.6900024414062,72.379997253418,6655600,71.9950790405273
"2017-11-02",72.4599990844727,72.7760009765625,72.0100021362305,72.25,4535600,71.8657684326172
"2017-11-03",72.370002746582,73.4100036621094,71.9400024414062,73.3899993896484,6726400,72.9997100830078
"2017-11-06",73.7200012207031,74.7600021362305,73.4199981689453,74.7399978637695,10156300,74.342529296875
"2017-11-07",75.1699981689453,75.4499969482422,74.1900024414062,74.4100036621094,7026600,74.0142974853516
"2017-11-08",74,75,73.3099975585938,74.7699966430664,7593100,74.3723754882812
"2017-11-09",74.0199966430664,74.1999969482422,72.4100036621094,74.0999984741211,8875500,73.7059326171875
"2017-11-10",73.7699966430664,74.1399993896484,73.5599975585938,73.9899978637695,5714600,73.5965118408203
"2017-11-13",73.6100006103516,74.2900009155273,73.3399963378906,74.0299987792969,5843600,73.6363067626953
"2017-11-14",74.0999984741211,74.8199996948242,73.620002746582,74.4899978637695,6281500,74.0938568115234
"2017-11-15",74.3000030517578,74.4000015258789,73.1849975585938,73.4300003051758,6232500,73.0395050048828
"2017-11-16",75.5,77.9400024414062,75.2799987792969,77.6999969482422,12856500,77.2867889404297
"2017-11-17",78.0100021362305,78.0100021362305,75.8000030517578,76.379997253418,11886700,75.9738082885742
"2017-11-20",76.5999984741211,77.3199996948242,75.879997253418,76.0100021362305,6841800,75.6057815551758
"2017-11-21",77.0899963378906,78.4300003051758,76.8499984741211,77.7699966430664,10603100,77.3564147949219
"2017-11-22",77.9000015258789,77.9899978637695,76.620002746582,77.5699996948242,8073500,77.1574783325195
"2017-11-24",77.8099975585938,78.9000015258789,77.6999969482422,78.5699996948242,4306600,78.1521682739258
"2017-11-27",78.629997253418,79.3850021362305,77.7099990844727,77.8399963378906,6780900,77.4260482788086
"2017-11-28",77.9499969482422,78.2300033569336,77.2440032958984,77.7900009155273,8741500,77.3763122558594
"2017-11-29",77.9499969482422,77.9800033569336,71.6699981689453,73.25,25202100,72.8604583740234
"2017-11-30",73.7699966430664,75.870002746582,73.5400009155273,75.7300033569336,15962000,75.3272705078125
"2017-12-01",75.2200012207031,76.4400024414062,74.2600021362305,75.3000030517578,13387800,74.8995513916016
"2017-12-04",75.5899963378906,75.7440032958984,68.6100006103516,70.9700012207031,26283600,70.5925827026367
"2017-12-05",69.8099975585938,72.75,69.6100006103516,71.1999969482422,16634000,70.8213577270508
"2017-12-06",70.8899993896484,73.1999969482422,70.8300018310547,73.1399993896484,9331400,72.7510375976562
"2017-12-07",73.25,74.0690002441406,73.25,73.6900024414062,7937700,73.2981185913086
"2017-12-08",74.7099990844727,74.7099990844727,72.5999984741211,72.9100036621094,8350400,72.5222702026367
"2017-12-11",72.9599990844727,73.6800003051758,72.5599975585938,73.2900009155273,6421900,72.9002456665039
"2017-12-12",73.4499969482422,74.3099975585938,73,73.620002746582,6573500,73.2284927368164
"2017-12-13",74.0800018310547,75.4199981689453,73.7699966430664,74.0899963378906,7196400,73.6959838867188
"2017-12-14",74.5,75.5299987792969,74.1999969482422,74.2600021362305,7519600,73.8650894165039
"2017-12-15",74.8199996948242,75.870002746582,73.5100021362305,75.6500015258789,12543900,75.2476959228516
"2017-12-18",76.3000030517578,76.3499984741211,75.1999969482422,75.3199996948242,8361100,74.9194412231445
"2017-12-19",75.3899993896484,75.3899993896484,73.9100036621094,74.5,7753100,74.1038055419922
"2017-12-20",74.6399993896484,74.9000015258789,73.7600021362305,74,6121300,73.6064682006836
"2017-12-21",74.1900024414062,74.4700012207031,73.8000030517578,74.0199966430664,4763900,73.6263580322266
"2017-12-22",73.8000030517578,74.0400009155273,72.9000015258789,73.8899993896484,3895000,73.4970550537109
"2017-12-26",73.2900009155273,74.3399963378906,72.629997253418,74.2699966430664,4919100,73.8750305175781
"2017-12-27",74.25,74.9300003051758,74,74.5899963378906,4461500,74.1933288574219
"2017-12-28",74.9599990844727,75,73.8600006103516,74.1699981689453,3810200,73.7755584716797
"2017-12-29",73.9199981689453,74.5299987792969,73.5800018310547,73.620002746582,4496600,73.2284927368164
"2018-01-02",74.2350006103516,74.5,73.4300003051758,73.8399963378906,7296500,73.4473190307617
"2018-01-03",74.3000030517578,76.8499984741211,74.0500030517578,76.75,9945400,76.3418426513672
"2018-01-04",77.3300018310547,77.9290008544922,76.2600021362305,76.7300033569336,8650000,76.3219528198242
"2018-01-05",77.1100006103516,78.9300003051758,77.0100021362305,78.6999969482422,11822100,78.2814712524414
"2018-01-08",78.6999969482422,79.1800003051758,77.7730026245117,79.0500030517578,7963600,78.6296157836914
"2018-01-09",80.0999984741211,80.3899993896484,78.5199966430664,79.1900024414062,9620400,78.7688674926758
"2018-01-10",78.5,79.4850006103516,77.6999969482422,79.370002746582,6248600,78.9479141235352
"2018-01-11",79.4499969482422,79.870002746582,78.9100036621094,79.75,6267500,79.3258895874023
"2018-01-12",80,80.7699966430664,79.6600036621094,80.5400009155273,6891100,80.111686706543
"2018-01-16",80.9499969482422,81.8000030517578,79.9400024414062,80.4199981689453,9596600,79.9923248291016
"2018-01-17",80.4000015258789,82.6100006103516,79.9599990844727,82.4700012207031,7146900,82.0314254760742
"2018-01-18",82.4300003051758,83.4400024414062,81.6100006103516,82.9400024414062,7395100,82.4989318847656
"2018-01-19",83.2300033569336,84.1900024414062,83.1279983520508,83.8399963378906,8783500,83.3941345214844
"2018-01-22",84,84.2099990844727,83.2200012207031,83.9800033569336,7560500,83.5333938598633
"2018-01-23",84.120002746582,84.5500030517578,83.4499969482422,84.2099990844727,9736400,83.7621688842773
"2018-01-24",84.5199966430664,85.2900009155273,82.7099990844727,83.7099990844727,8735700,83.2648315429688
"2018-01-25",84,85.2699966430664,83.7099990844727,84.3399963378906,7268300,83.8914794921875
"2018-01-26",84.4599990844727,85.4899978637695,84.0400009155273,85.4499969482422,7840300,84.9955749511719
"2018-01-29",85.1999969482422,85.3499984741211,83.620002746582,84.3099975585938,8198900,83.8616409301758
"2018-01-30",83,84.1699981689453,82,83.7799987792969,7864500,83.3344573974609
"2018-01-31",84.1800003051758,86.3199996948242,84.1600036621094,85.3199996948242,15221400,84.8662643432617
"2018-02-01",79.9499969482422,80.9499969482422,76.6999969482422,78.4000015258789,44271600,77.9830703735352
"2018-02-02",78.0999984741211,79.620002746582,76.2799987792969,76.5699996948242,21979800,76.1628036499023
"2018-02-05",75.9499969482422,78.9800033569336,74.6800003051758,74.7050018310547,18810600,74.3077163696289
"2018-02-06",72.629997253418,76.5149993896484,72.25,75.6800003051758,19739600,75.2775344848633
"2018-02-07",75.3499984741211,77.5800018310547,74.9400024414062,75.5899963378906,11988000,75.1880111694336
"2018-02-08",75.629997253418,75.9100036621094,72.2699966430664,72.3199996948242,13665400,71.9354019165039
"2018-02-09",73.1399993896484,75.2699966430664,71.629997253418,74.75,14339400,74.3524780273438
"2018-02-12",75.4899978637695,76.2799987792969,74.8519973754883,75.2799987792969,10419600,74.8796615600586
"2018-02-13",74.8099975585938,75.5999984741211,74.5500030517578,74.9700012207031,7743600,74.5713119506836
"2018-02-14",74.1800003051758,77.3600006103516,74.129997253418,77.2699966430664,8955800,76.8590774536133
"2018-02-15",78.0100021362305,78.3000030517578,76.5800018310547,78.2949981689453,9311000,77.8786239624023
"2018-02-16",78.1999969482422,78.75,77.5299987792969,78.370002746582,9740300,77.9532318115234
"2018-02-20",77.6999969482422,78.5400009155273,76.6600036621094,77.0599975585938,6875400,76.6501922607422
"2018-02-21",77.1999969482422,78.4960021972656,76.4649963378906,76.5100021362305,8260400,76.1031265258789
"2018-02-22",76.8000030517578,78.370002746582,76.7699966430664,77.6999969482422,6632300,77.2867889404297
"2018-02-23",78.2600021362305,79.6999969482422,77.390998840332,79.6900024414062,7520700,79.2662048339844
"2018-02-26",80,80.0500030517578,78.9800033569336,79.3499984741211,7130700,78.9280166625977
"2018-02-27",79.1100006103516,79.9290008544922,78.6100006103516,79.4599990844727,8862000,79.0374298095703
"2018-02-28",79.9000015258789,82.1699981689453,79.3899993896484,79.4100036621094,10799500,78.9877014160156
"2018-03-01",79.5999984741211,80.4400024414062,77.879997253418,78.6399993896484,8443300,78.221794128418
"2018-03-02",77.5199966430664,79.1100006103516,76.9300003051758,78.870002746582,9426200,78.450569152832
"2018-03-05",78.0699996948242,79.4199981689453,77.0899963378906,79.0699996948242,6653000,78.6495056152344
"2018-03-06",79.3300018310547,79.9499969482422,78.8499984741211,79.2300033569336,7477800,78.8086547851562
"2018-03-07",78.6500015258789,79.5550003051758,78.0100021362305,79.5199966430664,5546700,79.0971145629883
"2018-03-08",79.8499984741211,80.4899978637695,79.5299987792969,79.870002746582,6878600,79.4452514648438
"2018-03-09",80.2600021362305,80.8499984741211,80.1100006103516,80.7099990844727,7667600,80.2807846069336
"2018-03-12",80.75,81.1699981689453,80.3499984741211,80.5999984741211,6607600,80.1713638305664
"2018-03-13",80.6900024414062,80.9899978637695,79.2699966430664,80.1999969482422,6414700,79.7734909057617
"2018-03-14",80.7399978637695,83.5,80.6399993896484,83.3099975585938,14281100,82.8669586181641
"2018-03-15",83.75,83.9899978637695,81.5699996948242,82.5699996948242,9082000,82.1308975219727
"2018-03-16",82.8000030517578,83.2300033569336,81.2699966430664,82.1600036621094,8356200,81.7230758666992
"2018-03-19",80.8899993896484,81.4400024414062,79.1100006103516,80.3000030517578,9028900,79.8729705810547
"2018-03-20",80.1800003051758,81.1900024414062,80.0540008544922,80.8600006103516,7388100,80.4299926757812
"2018-03-21",80.9400024414062,82.3499984741211,80.5100021362305,81.0400009155273,6757200,80.6090316772461
"2018-03-22",79.8099975585938,80.120002746582,78.4599990844727,78.5599975585938,9608400,78.142219543457
"2018-03-23",78.5,78.9700012207031,76.3499984741211,76.4400024414062,9569100,76.0334930419922
"2018-03-26",77.9800033569336,79.1699981689453,77.0299987792969,78.9499969482422,8682600,78.530143737793
"2018-03-27",79.5899963378906,79.9000015258789,75.6500015258789,76.3099975585938,7980300,75.904182434082
"2018-03-28",75.6999969482422,76.75,74.7399978637695,75.0599975585938,14370300,74.6608276367188
"2018-03-29",75.3099975585938,77.1999969482422,74.5500030517578,75.870002746582,11064300,75.4665222167969
"2018-04-02",75.2300033569336,76.3000030517578,74.0100021362305,75,11417700,74.6011505126953
"2018-04-03",75.2799987792969,75.4100036621094,73.3499984741211,74.5599975585938,8886000,74.1634826660156
"2018-04-04",73,75.0599975585938,72.5199966430664,74.7799987792969,8230800,74.38232421875
"2018-04-05",75.5899963378906,77.8199996948242,75.4800033569336,76.9499969482422,10015700,76.5407791137695
"2018-04-06",75.5199966430664,76.4000015258789,73.6999969482422,73.8600006103516,8179100,73.4672164916992
"2018-04-09",74.5999984741211,76.879997253418,74.5999984741211,75.1900024414062,7328400,74.7901458740234
"2018-04-10",76.5100021362305,77.3099975585938,75.8000030517578,76.7900009155273,5882500,76.3816299438477
"2018-04-11",76.1999969482422,77.4000015258789,76.0800018310547,76.5,4581000,76.0931777954102
"2018-04-12",76.8000030517578,77.9899978637695,76.6100006103516,77.4599990844727,5034800,77.0480651855469
"2018-04-13",78,78.629997253418,76.8300018310547,77.2699966430664,5909900,76.8590774536133
"2018-04-16",77.879997253418,78.5,77.1900024414062,77.8000030517578,5101400,77.3862686157227
"2018-04-17",78.5500030517578,80.4300003051758,78.5,80.0299987792969,7135700,79.6044006347656
"2018-04-18",80.0999984741211,80.8899993896484,79.3199996948242,80.3399963378906,5943700,79.9127502441406
"2018-04-19",80.1999969482422,80.3899993896484,79.1900024414062,79.6800003051758,7122700,79.2562561035156
"2018-04-20",79.2200012207031,79.870002746582,78.3000030517578,78.7300033569336,6265300,78.3113174438477
"2018-04-23",78.8600006103516,79.4499969482422,77.9899978637695,78.2099990844727,4038500,77.7940826416016
"2018-04-24",78.9000015258789,79.4000015258789,75.0800018310547,75.2799987792969,9186600,74.8796615600586
"2018-04-25",75.3899993896484,75.5749969482422,73.6999969482422,74,10940300,73.6064682006836
"2018-04-26",76.3199996948242,77.620002746582,75.4899978637695,76.0299987792969,13625300,75.6256713867188
"2018-04-27",76.2099990844727,76.3899993896484,73.6350021362305,74.129997253418,9794300,73.7357711791992
"2018-04-30",74,75.0189971923828,73.6900024414062,74.6100006103516,9444400,74.2132263183594
"2018-05-01",74.1500015258789,74.9899978637695,73.5999984741211,74.8099975585938,5660200,74.4121627807617
"2018-05-02",75,75.7099990844727,71.2099990844727,71.7300033569336,17710700,71.3485488891602
"2018-05-03",71.3000030517578,73.7699966430664,70.2200012207031,73.4499969482422,17310700,73.0593948364258
"2018-05-04",73.1900024414062,74.4400024414062,72.2300033569336,73.9899978637695,7470800,73.5965118408203
"2018-05-07",74.2200012207031,75.120002746582,74.0999984741211,74.6699981689453,7583700,74.2729034423828
"2018-05-08",74.620002746582,75.9400024414062,74.4400024414062,75.7200012207031,6267200,75.3173217773438
"2018-05-09",76.0800018310547,77.0500030517578,75.4599990844727,77.0100021362305,6230500,76.6004638671875
"2018-05-10",77.3899993896484,79.254997253418,77.25,79.1900024414062,11541400,78.7688674926758
"2018-05-11",79.25,79.3899993896484,78.0800018310547,79.1999969482422,9871300,78.77880859375
"2018-05-14",79.1399993896484,79.6500015258789,78.4400024414062,78.8099975585938,5821200,78.3908843994141
"2018-05-15",77.8499984741211,78.1999969482422,76.9300003051758,77.7900009155273,6173500,77.3763122558594
"2018-05-16",77.5,78.5400009155273,77.2799987792969,77.8199996948242,5350200,77.4061584472656
"2018-05-17",77.629997253418,81.1600036621094,77.5899963378906,79.1900024414062,8329500,78.7688674926758
"2018-05-18",79.9000015258789,81.9400024414062,79.8249969482422,80.7900009155273,14626900,80.3603591918945
"2018-05-21",81.6100006103516,82.3199996948242,80.370002746582,81.25,7882100,80.8179168701172
"2018-05-22",81.3899993896484,81.6100006103516,80.2799987792969,80.620002746582,5188300,80.1912612915039
"2018-05-23",79.6600036621094,81.120002746582,79.4049987792969,81.0800018310547,5059800,80.6488189697266
"2018-05-24",80.9100036621094,83.0599975585938,79.6600036621094,81.5500030517578,11696800,81.1163177490234
"2018-05-25",82.6500015258789,82.7200012207031,80.4899978637695,80.9599990844727,9471300,80.5294494628906
"2018-05-29",80.7099990844727,81.3399963378906,80.1999969482422,80.7300033569336,6924200,80.3006820678711
"2018-05-30",81.161003112793,82.0599975585938,80.9000015258789,81.5999984741211,5516200,81.1660537719727
"2018-05-31",81.8099975585938,82.8300018310547,81.5500030517578,82.0699996948242,8250100,81.6335525512695
"2018-06-01",82.5500030517578,83.4599990844727,81.8499984741211,83.25,7092100,82.8072738647461
"2018-06-04",83.2300033569336,84.8000030517578,82.7699966430664,84.5699996948242,7423700,84.1202545166016
"2018-06-05",84.5,85.1999969482422,84.0100021362305,85.0500030517578,9033600,84.5977096557617
"2018-06-06",85.0500030517578,85.6100006103516,84.5,85.2099990844727,7867200,84.7568588256836
"2018-06-07",85.2099990844727,85.3000030517578,82.3099975585938,83.2699966430664,7838600,82.8271636962891
"2018-06-08",83.2300033569336,84.4899978637695,83.1500015258789,84.3399963378906,7430900,83.8914794921875
"2018-06-11",84.4499969482422,84.5899963378906,83.7900009155273,83.8899993896484,4870400,83.4438781738281
"2018-06-12",83.9300003051758,86.1999969482422,83.875,85.0199966430664,9216900,84.5678634643555
"2018-06-13",85.5,86,84.6800003051758,85.2699966430664,7510300,84.8165283203125
"2018-06-14",85.5,86.2949981689453,85.2099990844727,85.6100006103516,6643400,85.1547317504883
"2018-06-15",85.3300018310547,85.6900024414062,84.0999984741211,85.3099975585938,8710800,84.856315612793
"2018-06-18",84.8399963378906,86.1999969482422,84.4400024414062,85.8499984741211,5579400,85.3934478759766
"2018-06-19",84.6399993896484,84.9599990844727,83.4300003051758,84.5199966430664,6245100,84.0705184936523
"2018-06-20",84.8600006103516,86.9700012207031,84.8199996948242,85.9499969482422,9174900,85.4929122924805
"2018-06-21",86.5,87.5500030517578,85.4499969482422,85.9700012207031,8101300,85.5128173828125
"2018-06-22",86.3199996948242,86.5599975585938,84.6100006103516,85.120002746582,7503400,84.6673355102539
"2018-06-25",84.0800018310547,84.4700012207031,81.2099990844727,82.1900024414062,10780100,81.7529220581055
"2018-06-26",82.6800003051758,83.2099990844727,81.7699966430664,82.3199996948242,6742200,81.8822174072266
"2018-06-27",82.5500030517578,82.9700012207031,80.4530029296875,80.6699981689453,8974100,80.2409973144531
"2018-06-28",80.3899993896484,82.8300018310547,80.1600036621094,82.4800033569336,7374500,82.041374206543
"2018-06-29",82.75,83.6600036621094,82.6100006103516,83.2699966430664,6817000,82.8271636962891
"2018-07-02",82.75,83.9599990844727,82.0619964599609,83.8899993896484,4929400,83.4438781738281
"2018-07-03",84.3600006103516,84.9000015258789,83.1500015258789,83.2699966430664,3644100,82.8271636962891
"2018-07-05",83.6399993896484,84.6399993896484,83.3000030517578,84.5899963378906,5287700,84.1401443481445
"2018-07-06",84.4100036621094,86,83.9400024414062,85.9400024414062,5095500,85.4829711914062
"2018-07-09",86.5999984741211,86.9000015258789,85.3479995727539,86.2300033569336,5683500,85.7714309692383
"2018-07-10",86.7200012207031,86.7200012207031,85.7699966430664,86.1699981689453,3723200,85.7117462158203
"2018-07-11",85.4700012207031,86.8600006103516,85.0699996948242,86.25,4153200,85.7913208007812
"2018-07-12",87.1999969482422,89.1900024414062,86.8000030517578,89.129997253418,6912300,88.656005859375
"2018-07-13",89,89.0999984741211,86.8300018310547,87.9899978637695,6106400,87.5220642089844
"2018-07-16",88.2600021362305,88.3410034179688,87.4800033569336,87.7699966430664,4452300,87.3032379150391
"2018-07-17",87.25,88.7200012207031,86.5899963378906,88.5800018310547,5086100,88.1089324951172
"2018-07-18",88.6999969482422,88.9300003051758,87.6800003051758,88.2200012207031,4797100,87.750846862793
"2018-07-19",88,88.5899963378906,87.1600036621094,87.379997253418,5612900,86.9153137207031
"2018-07-20",87.3199996948242,88,87.1399993896484,87.4700012207031,7541500,87.0048294067383
"2018-07-23",87.1399993896484,89.5999984741211,85.8199996948242,89.2399978637695,11759700,88.7654190063477
"2018-07-24",90.5999984741211,92.3499984741211,90.4130020141602,91.4100036621094,13369400,90.9238815307617
"2018-07-25",91.129997253418,92.3499984741211,91.0100021362305,91.370002746582,11976800,90.8840942382812
"2018-07-26",88.5100021362305,90.6800003051758,87.25,89.1399993896484,14505600,88.6659545898438
"2018-07-27",89.5,90.2799987792969,84.75,85.4599990844727,14903400,85.0055236816406
"2018-07-30",85.5,85.5,81.8499984741211,82.3899993896484,13501500,81.9518508911133
"2018-07-31",82.5100021362305,83.3199996948242,81.3000030517578,82.1399993896484,13462200,81.7031784057617
"2018-08-01",82.2399978637695,83.9800033569336,82.0100021362305,83.4599990844727,11160400,83.0161590576172
"2018-08-02",82.9499969482422,85.5899963378906,82.8499984741211,85.5299987792969,8327200,85.0751495361328
"2018-08-03",85.9899978637695,86.1999969482422,84.1500015258789,85.1900024414062,6216400,84.7369613647461
"2018-08-06",85.1900024414062,86.0999984741211,84.9000015258789,85.7699966430664,5702500,85.3138732910156
"2018-08-07",86.3000030517578,86.9899978637695,85.9499969482422,86.3000030517578,4951200,85.8410568237305
"2018-08-08",86.2300033569336,87.0950012207031,85.8600006103516,86.7399978637695,3888900,86.2787170410156
"2018-08-09",86.9100036621094,88.0899963378906,86.4800033569336,87.1699981689453,5507000,86.706428527832
"2018-08-10",86.5500030517578,88.0299987792969,86.0100021362305,87.0100021362305,5796500,86.5472793579102
"2018-08-13",87.4199981689453,88.5,86.9599990844727,87.0100021362305,6040100,86.5472793579102
"2018-08-14",87.370002746582,87.8300018310547,86.4800033569336,87.7300033569336,6107400,87.2634582519531
"2018-08-15",86.7799987792969,87.25,84.6100006103516,85.1900024414062,8742900,84.7369613647461
"2018-08-16",85.8499984741211,85.9000015258789,84.870002746582,85.3199996948242,5967200,84.8662643432617
"2018-08-17",85.0999984741211,85.7699966430664,84.2200012207031,85.4499969482422,6245000,84.9955749511719
"2018-08-20",85.7399978637695,86,84.9000015258789,85.75,4103000,85.2939758300781
"2018-08-21",85.8199996948242,87.379997253418,85.8199996948242,86.2200012207031,5389600,85.7614822387695
"2018-08-22",86,87.1600036621094,85.629997253418,86.9499969482422,4265900,86.4876022338867
"2018-08-23",86.7200012207031,88.1750030517578,86.6699981689453,87.379997253418,4310000,86.9153137207031
"2018-08-24",87.9499969482422,90.129997253418,87.9499969482422,90.0999984741211,7403900,89.6208419799805
"2018-08-27",90.6800003051758,91.3199996948242,89.7799987792969,89.9700012207031,5466700,89.4915466308594
"2018-08-28",90.0999984741211,90.8499984741211,89.6800003051758,90.6100006103516,4643800,90.1281356811523
"2018-08-29",90.7799987792969,92.9400024414062,90.7799987792969,92.620002746582,7841800,92.1274566650391
"2018-08-30",92.2900009155273,93.0100021362305,91.7099990844727,92.0899963378906,7146600,91.6002655029297
"2018-08-31",91.8399963378906,92.7399978637695,91.8000030517578,92.3300018310547,4874400,91.8389892578125
"2018-09-04",91.9400024414062,93.4400024414062,91.620002746582,93.0699996948242,6466700,92.5750579833984
"2018-09-05",92.9800033569336,93,88.6999969482422,89.0500030517578,10202200,88.5764389038086
"2018-09-06",89.1800003051758,89.5550003051758,88.0599975585938,89,6840300,88.5267028808594
"2018-09-07",88.129997253418,89.6800003051758,87.3899993896484,88.8199996948242,5679500,88.34765625
"2018-09-10",89.4300003051758,89.9899978637695,88.5599975585938,89.8000030517578,5466000,89.3224487304688
"2018-09-11",89.8300018310547,91.7099990844727,89.0350036621094,91.4300003051758,7321900,90.9437713623047
"2018-09-12",91.5299987792969,92.4599990844727,90.2099990844727,92.4000015258789,7213500,91.9086151123047
"2018-09-13",92.5999984741211,93.6999969482422,92.0599975585938,92.1900024414062,8308300,91.6997375488281
"2018-09-14",92.25,92.6800003051758,90.6800003051758,90.7799987792969,9342800,90.297233581543
"2018-09-17",90.6600036621094,91.3000030517578,88.5100021362305,88.6800003051758,9293800,88.2084045410156
"2018-09-18",88.7099990844727,90.0899963378906,88.7099990844727,89.7200012207031,5820700,89.2428665161133
"2018-09-19",90.0999984741211,90.7399978637695,88.2379989624023,89.3099975585938,5495100,88.8350448608398
"2018-09-20",89.8399963378906,90.7799987792969,89.1849975585938,90.5999984741211,6561700,90.1181869506836
"2018-09-21",91.0500030517578,92,90.4199981689453,90.620002746582,25379400,90.1380844116211
"2018-09-24",89.9499969482422,90.2600021362305,88.2600021362305,89.620002746582,8303100,89.1434020996094
"2018-09-25",89.620002746582,90.379997253418,89.2750015258789,90.0400009155273,5953400,89.561164855957
"2018-09-26",90.3399963378906,90.9300003051758,89.6999969482422,89.8499984741211,5936200,89.3721771240234
"2018-09-27",90.6100006103516,90.6999969482422,88.8600006103516,88.9899978637695,6996600,88.5167465209961
"2018-09-28",88.7900009155273,89.0449981689453,87.5999984741211,87.8399963378906,7920600,87.3728637695312
"2018-10-01",88.129997253418,88.8000030517578,87.4000015258789,87.5500030517578,9260600,87.0844116210938
"2018-10-02",87.2699966430664,87.3499984741211,85.8300018310547,86.6800003051758,6488200,86.2190322875977
"2018-10-03",87.4000015258789,87.9499969482422,86.370002746582,87.1500015258789,6625000,86.6865386962891
"2018-10-04",86.3899993896484,86.5,83.5400009155273,84.3399963378906,9077900,83.8914794921875
"2018-10-05",84.2099990844727,84.8399963378906,82.3199996948242,83.1800003051758,10735800,82.7376480102539
"2018-10-08",82.620002746582,82.8899993896484,78.6500015258789,80.5500030517578,16872200,80.1216354370117
"2018-10-09",80.6500015258789,81.8399963378906,79.4400024414062,80.0299987792969,9332400,79.6044006347656
